Policy_ID,Device_Type,Brand,Retail_Price,Plan_Duration,Vendor,Region,Customer_Age,Sales_Channel,Claim_Made,Claim_Cost,Plan_Price,Age_Band,Predicted_Claim_Frequency,Predicted_Claim_Severity,Technical_Premium,Final_Premium_Base,Final_Premium_YoungLoad,Final_Premium_TabletDisc,Final_Premium
P000130,Tablet,Apple,253.48,36,AO.com,London,59,Marketplace,1,75.67,25.13,56-65,0.1229560283022079,65.95025186274955,8.108981034573974,10.136226293217467,10.136226293217467,9.12260366389572,9.12260366389572
P000131,Laptop,Dell,371.86,24,Amazon UK,London,51,Marketplace,0,0.0,26.04,46-55,0.2418318232487928,77.8211579175051,18.819632506522485,23.524540633153105,23.524540633153105,23.524540633153105,23.524540633153105
P000132,Laptop,HP,285.19,12,Argos,Wales,60,In-store,0,0.0,23.16,56-65,0.2121165982848094,77.8211579175051,16.507159292046143,20.63394911505768,20.63394911505768,20.63394911505768,20.63394911505768
P000133,Washing Machine,LG,236.66,36,John Lewis,London,57,In-store,0,0.0,18.75,56-65,0.1225226098552031,77.8211579175051,9.534851370006628,11.918564212508285,11.918564212508285,11.918564212508285,11.918564212508285
P000134,Tablet,Samsung,299.71,12,Argos,Wales,44,In-store,0,0.0,25.27,36-45,0.3039477783406075,77.8211579175051,23.65356805691925,29.566960071149065,29.566960071149065,26.61026406403416,26.61026406403416
P000135,Headphones,Bose,155.33,24,Currys,South East,36,Marketplace,1,39.21,12.03,36-45,0.2669514535534755,62.462143326748745,16.674359953141096,20.84294994142637,20.84294994142637,20.84294994142637,20.84294994142637
P000136,Tablet,Apple,69.84,36,AO.com,London,39,Online,0,0.0,9.57,36-45,0.2010952591304633,77.8211579175051,15.649465917253394,19.561832396566743,19.561832396566743,17.60564915691007,17.60564915691007
P000137,Phone,Samsung,296.48,12,AO.com,North West,43,In-store,1,77.84,23.3,36-45,0.2575643400098596,103.39434441781998,26.630696080727915,33.288370100909894,33.288370100909894,33.288370100909894,33.288370100909894
P000138,Phone,OnePlus,337.48,12,John Lewis,Scotland,64,In-store,0,0.0,27.8,56-65,0.1638559133348918,77.8211579175051,12.751456907351644,15.939321134189555,15.939321134189555,15.939321134189555,15.939321134189555
P000139,Tablet,Apple,285.14,12,Argos,Scotland,66,In-store,0,0.0,23.1,66+,0.0974825463842485,77.8211579175051,7.586204636369119,9.482755795461399,9.482755795461399,8.53448021591526,8.53448021591526
P000140,Tablet,Samsung,202.38,24,AO.com,West Midlands,39,Marketplace,0,0.0,20.11,36-45,0.2987453559831954,77.8211579175051,23.248709525089527,29.060886906361908,29.060886906361908,26.15479821572572,26.15479821572572
P000141,Charger,Belkin,219.21,12,Currys,West Midlands,19,Online,1,100.77,22.07,18-25,0.352803344405777,67.89183962060692,23.95246807601076,29.94058509501345,32.9346436045148,32.9346436045148,32.9346436045148
P000142,Phone,Samsung,431.13,12,Argos,London,63,In-store,0,0.0,31.67,56-65,0.1942926249445773,77.8211579175051,15.120077048018542,18.900096310023176,18.900096310023176,18.900096310023176,18.900096310023176
P000143,Refrigerator,Samsung,34.09,12,AO.com,London,42,In-store,0,0.0,8.17,36-45,0.2115729364640389,77.8211579175051,16.464850899638247,20.58106362454781,20.58106362454781,20.58106362454781,20.58106362454781
P000144,Charger,Apple,70.9,12,John Lewis,North West,34,Online,0,0.0,7.64,26-35,0.2874353849799539,77.8211579175051,22.36855448560387,27.960693107004836,27.960693107004836,27.960693107004836,27.960693107004836
P000145,TV,Sony,164.92,24,Amazon UK,North West,34,Marketplace,0,0.0,10.01,26-35,0.3006219873848226,77.8211579175051,23.394751153748505,29.24343894218563,29.24343894218563,29.24343894218563,29.24343894218563
P000146,Charger,Apple,160.9,12,AO.com,London,58,In-store,0,0.0,16.5,56-65,0.157236395825813,77.8211579175051,12.236318389939932,15.295397987424915,15.295397987424915,15.295397987424915,15.295397987424915
P000147,Laptop,Apple,313.87,36,Amazon UK,North West,51,Marketplace,0,0.0,31.41,46-55,0.2324661336401723,77.8211579175051,18.09078369648369,22.613479620604615,22.613479620604615,22.613479620604615,22.613479620604615
P000148,Headphones,Sony,398.61,36,John Lewis,North West,59,In-store,0,0.0,37.09,56-65,0.1488798369180962,77.8211579175051,11.586001299535573,14.482501624419466,14.482501624419466,14.482501624419466,14.482501624419466
P000149,Refrigerator,Samsung,69.04,24,Currys,Scotland,51,Marketplace,0,0.0,3.6,46-55,0.1748134741569932,77.8211579175051,13.604186978479063,17.00523372309883,17.00523372309883,17.00523372309883,17.00523372309883
P000150,Washing Machine,Whirlpool,197.85,36,Currys,North West,50,In-store,0,0.0,17.0,46-55,0.1811597936293222,77.8211579175051,14.098064908330118,17.62258113541265,17.62258113541265,17.62258113541265,17.62258113541265
P000151,Washing Machine,LG,74.12,36,Currys,North West,65,Online,0,0.0,8.41,56-65,0.115714650704176,77.8211579175051,9.005048105818624,11.25631013227328,11.25631013227328,11.25631013227328,11.25631013227328
P000152,Charger,Apple,113.6,24,Argos,London,48,In-store,0,0.0,15.34,46-55,0.2288672360166598,77.8211579175051,17.810713316195393,22.26339164524424,22.26339164524424,22.26339164524424,22.26339164524424
P000153,Washing Machine,Whirlpool,214.52,36,Argos,South East,32,In-store,1,48.82,18.42,26-35,0.3265554419636846,55.256856318221566,18.04442713652066,22.555533920650824,22.555533920650824,22.555533920650824,22.555533920650824
P000154,Headphones,Beats,252.83,12,AO.com,South East,32,In-store,0,0.0,23.32,26-35,0.3335864474010883,77.8211579175051,25.9600836023396,32.4501045029245,32.4501045029245,32.4501045029245,32.4501045029245
P000155,Charger,Apple,324.2,12,Amazon UK,Wales,22,Marketplace,0,0.0,27.44,18-25,0.368619161509047,77.8211579175051,28.686369979213865,35.85796247401733,39.443758721419066,39.443758721419066,39.443758721419066
P000156,Laptop,Lenovo,323.67,24,AO.com,Wales,50,In-store,0,0.0,22.24,46-55,0.2297616672732429,77.8211579175051,17.8803189922603,22.350398740325375,22.350398740325375,22.350398740325375,22.350398740325375
P000157,Headphones,Beats,384.7,24,John Lewis,Wales,31,In-store,0,0.0,32.73,26-35,0.3163338706424557,77.8211579175051,24.617468101922174,30.771835127402717,30.771835127402717,30.771835127402717,30.771835127402717
P000158,Charger,Anker,86.09,24,Currys,Scotland,53,In-store,0,0.0,11.83,46-55,0.2085264282514377,77.8211579175051,16.22776810292843,20.284710128660535,20.284710128660535,20.284710128660535,20.284710128660535
P000159,Refrigerator,Samsung,27.04,36,Argos,London,27,Online,0,0.0,10.62,26-35,0.2895731448790352,77.8211579175051,22.53491743629998,28.168646795374976,28.168646795374976,28.168646795374976,28.168646795374976
P000160,Washing Machine,Whirlpool,59.98,12,Currys,London,57,In-store,0,0.0,9.89,56-65,0.155451131823734,77.8211579175051,12.097387078109708,15.121733847637135,15.121733847637135,15.121733847637135,15.121733847637135
P000161,Washing Machine,Whirlpool,283.57,24,Currys,North West,34,Online,0,0.0,21.46,26-35,0.282046994430884,77.8211579175051,21.949223693763507,27.436529617204386,27.436529617204386,27.436529617204386,27.436529617204386
P000162,Washing Machine,Whirlpool,438.99,24,John Lewis,West Midlands,52,In-store,0,0.0,33.92,46-55,0.1931064255481313,77.8211579175051,15.027765637466068,18.784707046832587,18.784707046832587,18.784707046832587,18.784707046832587
P000163,Washing Machine,LG,216.97,36,Amazon UK,South East,29,Marketplace,0,0.0,20.46,26-35,0.2646475097257875,77.8211579175051,20.59517564684497,25.743969558556216,25.743969558556216,25.743969558556216,25.743969558556216
P000164,Tablet,Samsung,218.35,12,AO.com,South East,46,Marketplace,0,0.0,21.34,46-55,0.2190810684535081,77.8211579175051,17.0491424248562,21.31142803107025,21.31142803107025,19.180285227963225,19.180285227963225
P000165,Washing Machine,LG,140.55,12,Argos,South East,47,Online,1,50.43,13.12,46-55,0.1683480274531766,59.46542501479314,10.010887002905209,12.51360875363151,12.51360875363151,12.51360875363151,12.51360875363151
P000166,Washing Machine,Bosch,131.93,12,Currys,North West,31,Marketplace,0,0.0,16.85,26-35,0.3252272335458001,77.8211579175051,25.30955990084102,31.636949876051276,31.636949876051276,31.636949876051276,31.636949876051276
P000167,Laptop,Dell,367.4,36,AO.com,Scotland,42,Marketplace,0,0.0,36.04,36-45,0.2826517888891022,77.8211579175051,21.99628949880413,27.495361873505164,27.495361873505164,27.495361873505164,27.495361873505164
P000168,TV,Samsung,160.16,24,AO.com,London,49,Online,0,0.0,19.37,46-55,0.1570989756607093,77.8211579175051,12.225624193570347,15.282030241962934,15.282030241962934,15.282030241962934,15.282030241962934
P000169,Laptop,HP,315.65,24,Argos,West Midlands,32,In-store,0,0.0,23.46,26-35,0.4882276875122228,77.8211579175051,37.994443969587024,47.49305496198378,47.49305496198378,47.49305496198378,47.49305496198378
P000170,Washing Machine,Whirlpool,38.66,36,AO.com,Wales,19,Online,0,0.0,8.41,18-25,0.3036856744981505,77.8211579175051,23.63317083240462,29.541463540505774,32.49560989455635,32.49560989455635,32.49560989455635
P000171,Tablet,Samsung,277.09,36,AO.com,South East,68,Marketplace,0,0.0,28.04,66+,0.1178838964428298,77.8211579175051,9.173861321008276,11.467326651260345,11.467326651260345,10.32059398613431,10.32059398613431
P000172,TV,Sony,111.91,24,AO.com,North West,59,Online,0,0.0,14.36,56-65,0.1313803509114068,77.8211579175051,10.224171035533823,12.780213794417278,12.780213794417278,12.780213794417278,12.780213794417278
P000173,Phone,OnePlus,524.73,24,AO.com,Scotland,69,Online,0,0.0,44.22,66+,0.1099604280338912,77.8211579175051,8.557247834701903,10.696559793377379,10.696559793377379,10.696559793377379,10.696559793377379
P000174,Headphones,Beats,300.99,12,AO.com,Scotland,44,In-store,0,0.0,26.28,36-45,0.2779597072737399,77.8211579175051,21.631146274453208,27.03893284306651,27.03893284306651,27.03893284306651,27.03893284306651
P000175,Phone,Apple,352.23,24,Amazon UK,London,27,Online,0,0.0,28.44,26-35,0.2660147445415105,77.8211579175051,20.701575443349665,25.87696930418708,25.87696930418708,25.87696930418708,25.87696930418708
P000176,TV,LG,226.05,24,Amazon UK,London,30,In-store,0,0.0,24.68,26-35,0.2919159932902547,77.8211579175051,22.717240612486272,28.39655076560784,28.39655076560784,28.39655076560784,28.39655076560784
P000177,Charger,Apple,155.54,24,AO.com,Scotland,22,In-store,0,0.0,20.13,18-25,0.3690349631689388,77.8211579175051,28.718728145850665,35.898410182313334,39.488251200544674,39.488251200544674,39.488251200544674
P000178,Headphones,Bose,152.64,24,John Lewis,Scotland,44,Marketplace,0,0.0,16.93,36-45,0.2580888135608713,77.8211579175051,20.0847703168621,25.105962896077628,25.105962896077628,25.105962896077628,25.105962896077628
P000179,TV,Panasonic,387.68,36,John Lewis,North West,60,Marketplace,0,0.0,28.6,56-65,0.1289071860479314,77.8211579175051,10.03170648213728,12.5396331026716,12.5396331026716,12.5396331026716,12.5396331026716
P000180,TV,LG,131.97,36,Amazon UK,South East,40,In-store,0,0.0,14.78,36-45,0.2297360498676857,77.8211579175051,17.878325416096995,22.347906770121245,22.347906770121245,22.347906770121245,22.347906770121245
P000181,TV,LG,464.36,12,John Lewis,Scotland,42,In-store,0,0.0,39.44,36-45,0.2158730307427374,77.8211579175051,16.799489215561,20.99936151945125,20.99936151945125,20.99936151945125,20.99936151945125
P000182,Laptop,Dell,556.47,24,Currys,Scotland,61,Online,0,0.0,45.4,56-65,0.180993525812523,77.8211579175051,14.085125754302387,17.606407192877985,17.606407192877985,17.606407192877985,17.606407192877985
P000183,Tablet,Samsung,222.39,24,AO.com,Wales,25,In-store,0,0.0,18.76,18-25,0.3796938458584549,77.8211579175051,29.54821473885566,36.935268423569575,40.628795265926534,36.56591573933388,36.56591573933388
P000184,Phone,Apple,530.18,24,Argos,London,26,Marketplace,0,0.0,42.66,26-35,0.2761743486394996,77.8211579175051,21.492207598238608,26.86525949779826,26.86525949779826,26.86525949779826,26.86525949779826
P000185,Laptop,Dell,410.01,36,AO.com,South East,39,Online,1,109.5,32.29,36-45,0.2710759681859706,125.87370110920271,34.1213353973286,42.65166924666075,42.65166924666075,42.65166924666075,42.65166924666075
P000186,Refrigerator,Bosch,159.75,12,Argos,West Midlands,40,In-store,1,41.07,16.35,36-45,0.3457412234585482,68.09513786855578,23.543296278252992,29.42912034781624,29.42912034781624,29.42912034781624,29.42912034781624
P000187,Phone,Google,509.42,12,AO.com,London,57,In-store,0,0.0,44.85,56-65,0.1621353709823175,77.8211579175051,12.617562309228203,15.771952886535255,15.771952886535255,15.771952886535255,15.771952886535255
P000188,TV,LG,130.96,36,Amazon UK,Scotland,27,Marketplace,1,50.45,7.2,26-35,0.2894939033764327,64.88529071333691,18.783896080318502,23.479870100398127,23.479870100398127,23.479870100398127,23.479870100398127
P000189,TV,LG,177.01,36,Currys,London,35,Online,0,0.0,19.28,26-35,0.2773911137784674,77.8211579175051,21.58689767026674,26.983622087833425,26.983622087833425,26.983622087833425,26.983622087833425
P000190,TV,LG,216.14,12,Argos,South East,61,Marketplace,1,81.6,21.54,56-65,0.1408370926281204,61.43141568972504,8.651821981770375,10.814777477212969,10.814777477212969,10.814777477212969,10.814777477212969
P000191,Tablet,Amazon,47.02,36,John Lewis,Scotland,69,Online,0,0.0,7.6,66+,0.1044939051717939,77.8211579175051,8.131836695790977,10.164795869738722,10.164795869738722,9.14831628276485,9.14831628276485
P000192,Washing Machine,LG,269.62,12,Currys,West Midlands,60,Marketplace,0,0.0,23.07,56-65,0.1330292326876688,77.8211579175051,10.352488924631606,12.940611155789508,12.940611155789508,12.940611155789508,12.940611155789508
P000193,Phone,Samsung,289.35,24,Argos,Wales,45,Marketplace,0,0.0,23.52,36-45,0.2915324645178738,77.8211579175051,22.68739395932491,28.359242449156138,28.359242449156138,28.359242449156138,28.359242449156138
P000194,TV,LG,108.94,24,Amazon UK,Wales,49,Marketplace,0,0.0,10.28,46-55,0.1661265749840544,77.8211579175051,12.92816242612835,16.160203032660437,16.160203032660437,16.160203032660437,16.160203032660437
P000195,Refrigerator,Samsung,267.43,24,John Lewis,North West,36,Online,0,0.0,30.49,36-45,0.1889765801079307,77.8211579175051,14.706376283289329,18.38297035411166,18.38297035411166,18.38297035411166,18.38297035411166
P000196,Phone,OnePlus,342.64,12,Currys,South East,46,In-store,0,0.0,26.85,46-55,0.2178247153007061,77.8211579175051,16.95137156775184,21.189214459689797,21.189214459689797,21.189214459689797,21.189214459689797
P000197,Headphones,Beats,210.64,36,Argos,Scotland,31,Online,1,114.37,25.59,26-35,0.380434605342795,63.11287599171697,24.010322069957606,30.01290258744701,30.01290258744701,30.01290258744701,30.01290258744701
P000198,Charger,Apple,143.62,36,Currys,Scotland,68,In-store,0,0.0,4.35,66+,0.1169411072365528,77.8211579175051,9.100492373303672,11.37561546662959,11.37561546662959,11.37561546662959,11.37561546662959
P000199,TV,LG,228.98,36,John Lewis,North West,56,Marketplace,0,0.0,20.26,56-65,0.1167872665490177,77.8211579175051,9.088520312864867,11.360650391081084,11.360650391081084,11.360650391081084,11.360650391081084
P000200,TV,Samsung,251.38,24,Currys,Wales,51,Marketplace,0,0.0,21.71,46-55,0.1562978432012227,77.8211579175051,12.163279137927804,15.204098922409754,15.204098922409754,15.204098922409754,15.204098922409754
P000201,TV,Panasonic,293.57,24,Argos,Wales,18,Marketplace,0,0.0,29.36,18-25,0.3427296327800671,77.8211579175051,26.671616875586132,33.33952109448266,36.67347320393093,36.67347320393093,36.67347320393093
P000202,Tablet,Apple,122.95,36,AO.com,Wales,25,Marketplace,0,0.0,11.73,18-25,0.2637067833791639,77.8211579175051,20.521967233267222,25.652459041584027,28.217704945742433,25.39593445116819,25.39593445116819
P000203,Phone,Google,347.55,12,Amazon UK,North West,50,Marketplace,0,0.0,30.8,46-55,0.2065375637166602,77.8211579175051,16.072992361890986,20.09124045236373,20.09124045236373,20.09124045236373,20.09124045236373
P000204,Refrigerator,Samsung,286.2,36,Amazon UK,North West,41,Marketplace,0,0.0,26.9,36-45,0.2097005003903305,77.8211579175051,16.31913575625575,20.398919695319687,20.398919695319687,20.398919695319687,20.398919695319687
P000205,Phone,Google,423.47,24,John Lewis,North West,21,In-store,1,137.74,33.82,18-25,0.3469753085722944,116.33995293591836,40.36709106922648,50.458863836533105,55.50475022018642,55.50475022018642,55.50475022018642
P000206,Laptop,Lenovo,294.25,36,Currys,London,65,Marketplace,0,0.0,29.69,56-65,0.2074364671962794,77.8211579175051,16.142946071531025,20.178682589413782,20.178682589413782,20.178682589413782,20.178682589413782
P000207,Washing Machine,Bosch,276.99,12,Argos,North West,38,Online,0,0.0,25.37,36-45,0.2742236355079755,77.8211579175051,21.34040084357852,26.675501054473152,26.675501054473152,26.675501054473152,26.675501054473152
P000208,Charger,Apple,74.89,36,Currys,North West,35,Online,1,20.0,13.39,26-35,0.3062132878118942,52.39156089644413,16.04299211569723,20.05374014462154,20.05374014462154,20.05374014462154,20.05374014462154
P000209,Headphones,Beats,129.57,24,John Lewis,Scotland,40,Marketplace,0,0.0,9.84,36-45,0.2771939479403701,77.8211579175051,21.57155399644423,26.96444249555529,26.96444249555529,26.96444249555529,26.96444249555529
P000210,Refrigerator,Samsung,152.45,36,Argos,West Midlands,47,In-store,0,0.0,18.72,46-55,0.1915152379991421,77.8211579175051,14.903937579939813,18.629921974924766,18.629921974924766,18.629921974924766,18.629921974924766
P000211,Laptop,Apple,363.3,24,Currys,Scotland,39,Marketplace,1,126.15,30.93,36-45,0.3216291060606196,129.11336695106706,41.526616792948445,51.90827099118556,51.90827099118556,51.90827099118556,51.90827099118556
P000212,Headphones,Beats,102.4,24,Currys,North West,63,Marketplace,0,0.0,11.98,56-65,0.1614069812240836,77.8211579175051,12.56087817482719,15.701097718533987,15.701097718533987,15.701097718533987,15.701097718533987
P000213,Laptop,HP,265.73,24,AO.com,South East,34,Online,0,0.0,30.07,26-35,0.398189577881621,77.8211579175051,30.987574021430326,38.73446752678791,38.73446752678791,38.73446752678791,38.73446752678791
P000214,TV,Samsung,267.23,12,John Lewis,North West,56,In-store,0,0.0,20.7,56-65,0.114218034979205,77.8211579175051,8.888579737143834,11.110724671429793,11.110724671429793,11.110724671429793,11.110724671429793
